SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
192.168.20.111,8.8.8.8,44142,443,2019/12/15 9:03,63.115848,669,10.59955655,458,7.256497607,445.1360947,21.09824862,86.69230769,90.0,66,-0.470327045,0.980759497,0.243369327,682.0952863,26.116954,47.59856262,63.100255,0.0,-1.780647052,1.82251585,0.548692073,2.653970828,1.629101233,0.8261666,0.015561,1.2e-05,1.492735228,0.507122936,1.971879804,0
192.168.20.111,8.8.8.8,43140,443,2019/12/14 22:46,4.156956,432,103.9221969,353,84.91790628,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,3.795654147,1.948243862,2.765586556,4.140361,0.0,-2.116944092,1.419527919,0.704459551,3.173710942,1.781491213,1.03915925,0.015925,1.5e-05,1.723108555,0.583300239,1.71435823,0
192.168.20.113,176.103.130.130,59130,443,2019/12/19 20:41,28.851029,74511,2582.611525,110064,3814.90726,14567.50088,120.6959025,156.5521628,123.0,66,0.833967736,0.750250514,0.770962856,68.78770451,8.293835332,12.03540646,9.412561,0.0,0.948721077,1.451126769,0.68911967,0.000481262,0.021937684,0.011532546,0.00389,1.1e-05,1.045125693,0.525194258,1.902241243,0
192.168.20.111,8.8.8.8,59730,443,2019/12/19 21:15,4.157297,432,103.9136728,353,84.91094093,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,3.771949745,1.942150804,2.763202222,4.132271,0.0,-2.1147721,1.42275369,0.702862349,3.137731319,1.771364254,1.0392695,0.0248775,1.1e-05,1.717984313,0.586699488,1.704432059,0
192.168.20.111,8.8.8.8,47928,443,2019/12/17 0:13,155.886179,1454,9.327318235,1555,9.975226861,1735.079667,41.6542875,103.7586207,105.0,66,-0.089405873,0.906476211,0.401453751,1109.410642,33.30781654,44.88353845,37.90284,0.0,0.628744166,1.347537699,0.742094266,5.94284e-05,0.007708983,0.008035125,0.0081325,5e-06,-0.037894103,1.041658143,0.959410473,0
8.8.8.8,192.168.20.111,443,43352,2019/12/10 17:11,4.170561,353,84.64089124,327,78.40671795,487.75,22.08506283,85.0,78.0,66,0.950868927,0.860309982,0.259824269,3.241082765,1.800300743,3.11821025,4.1549485,0.0,-1.727608436,1.732049638,0.577350659,2.4e-09,4.90329e-05,5.36667e-05,2e-05,1.8e-05,2.059842764,0.72740322,0.91365594,0
8.8.8.8,192.168.20.111,443,48972,2019/12/17 11:03,3.8e-05,105,2763157.895,66,1736842.105,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,3.61e-10,1.9e-05,1.9e-05,1.9e-05,0.0,0.0,1.0,1.0,0.0,0.0,3.8e-05,3.8e-05,3.8e-05,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,46284,443,2019/12/16 7:14,0.094157,2930,31118.23869,3078,32690.08146,26423.87654,162.5542265,166.8888889,97.0,78,1.289825994,0.54682607,0.974026657,0.000385781,0.019641304,0.064260667,0.071635,0.0,-1.126350872,3.271710795,0.305650488,8.38426e-05,0.00915656,0.006897462,0.001849,2e-06,1.654047383,0.753062428,1.327526114,0
192.168.20.113,176.103.130.130,42256,443,2019/12/19 19:38,14.087278,12923,917.3525219,19387,1376.206248,19334.32048,139.0479071,163.1818182,123.0,66,0.866934692,0.698908888,0.852104166,15.66202301,3.957527386,8.455636924,9.4259345,0.0,-0.735533186,2.136595935,0.468034214,0.01257925,0.112157255,0.041285902,0.018862,9e-06,0.599798088,0.368027037,2.716599343,0
192.168.20.111,8.8.8.8,52236,443,2019/12/20 13:08,4.698082,510,108.554938,458,97.48659134,422.9090909,20.56475361,88.0,90.0,105,-0.291761337,-0.82665712,0.233690382,5.171190355,2.274025144,2.602452273,4.672761,0.0,-2.731247805,1.144425461,0.873800902,3.029434512,1.740527079,0.939548,0.026137,2.7e-05,1.574369646,0.539791085,1.852515336,0
192.168.20.191,1.1.1.1,53751,443,2020/1/13 19:32,0.015492,55,3550.219468,66,4260.263362,30.25,5.5,60.5,60.5,55,0.0,1.0,0.090909091,6.00005e-05,0.007746,0.007746,0.007746,0.0,0.0,1.0,1.0,0.0,0.0,0.015492,0.015492,0.015492,-10.0,-10.0,0.0,0
192.168.20.113,176.103.130.130,34252,443,2019/12/19 20:57,1.521842,1053,691.9246545,6121,4022.099535,709406.8163,842.262914,512.4285714,66.0,66,1.590104102,0.530034701,1.643668915,0.368933395,0.607398876,0.351881,0.044882,0.0,1.516296845,0.579324417,1.726148545,0.000106712,0.010330133,0.0131794,0.02152,5.8e-05,-2.422214735,1.270206317,0.783809039,0
192.168.20.111,8.8.8.8,51150,443,2019/12/20 2:02,0.025233,171,6776.839853,105,4161.217453,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,0.000141367,0.011889768,0.016814667,0.025211,0.0,-2.118544243,1.414213159,0.707106983,0.0,0.0,0.025211,0.025211,0.025211,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,44970,443,2019/12/11 17:01,177.00147,723,4.084711839,381,2.152524496,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,3165.528559,56.26303013,63.98755133,59.238726,0.0,0.253212029,1.137293018,0.879280875,1.07e-08,0.000103474,0.015699667,0.015627,0.015626,2.106807451,0.711933405,0.006590847,0
192.168.20.111,8.8.8.8,38316,443,2019/12/19 22:52,0.342453,4122,12036.68825,5288,15441.53504,13988.28027,118.2720604,147.03125,105.0,66,1.066133029,0.685125885,0.804400836,0.007596305,0.087156786,0.185167422,0.164763,0.0,0.702335047,2.124532461,0.470691796,7.34749e-05,0.008571748,0.016046727,0.017609,1.4e-05,-0.546775053,1.870415058,0.534174243,0
192.168.20.111,8.8.8.8,41006,443,2019/12/14 1:00,177.00126,618,3.491500569,381,2.15252705,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.32772,58.74800184,64.383972,59.025455,0.0,0.273635707,1.09593467,0.912463149,2.75e-08,0.000165978,0.02519,0.025089,0.025057,1.825544132,0.801311451,0.00658904,0
192.168.20.111,8.8.8.8,44912,443,2019/12/15 17:03,0.015631,171,10939.79912,105,6717.420511,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,5.41635e-05,0.007359584,0.010408,0.015593,0.0,-2.113570627,1.41421042,0.707108352,0.0,0.0,0.015593,0.015593,0.015593,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,44836,443,2019/12/11 14:47,0.275733,4581,16613.89823,6244,22645.09507,15933.71556,126.2288222,144.3333333,105.0,66,0.934810275,0.620566143,0.874564588,0.004968924,0.070490594,0.149432413,0.142414,0.0,0.29869574,2.119891544,0.471722246,6.93516e-05,0.008327759,0.011789933,0.010641,3e-06,0.413892876,1.415378827,0.70634485,0
192.168.20.113,176.103.130.130,45608,443,2019/12/19 22:50,1.520296,987,649.2156791,6055,3982.777038,1368088.806,1169.653284,586.8333333,66.0,66,1.335865954,0.445288651,1.99316095,0.410328632,0.640568991,0.403760833,0.046834,0.0,1.671608391,0.630315921,1.586506015,8.88839e-05,0.009427827,0.016903,0.021869,0.000604,-1.580215647,1.728818287,0.557760585,0
192.168.20.191,8.8.4.4,58994,443,2020/1/13 18:08,116.432627,116267,998.5774864,228325,1961.005312,20027.4799,141.518479,139.3980583,93.0,60,0.983575966,0.561043751,1.015211265,475.1448552,21.79781767,46.55296935,45.630529,54.878377,0.126954042,-0.381937668,0.468236892,0.000164941,0.012842924,0.011697965,0.005489,3.2e-05,1.450362414,0.908357374,1.097876794,0
192.168.20.111,8.8.8.8,60260,443,2019/12/13 22:07,0.180178,4542,25208.40502,6103,33872.05985,16325.16007,127.7699498,145.8219178,105.0,66,0.958486355,0.624731542,0.876205386,0.001510074,0.038859668,0.102342438,0.104656,0.0,-0.178608962,2.633641623,0.379702383,6.78581e-05,0.008237602,0.008010611,0.0052345,1e-05,1.011014271,0.971230579,1.028336295,0
192.168.20.111,9.9.9.9,34750,443,2019/12/19 20:30,58.950305,66292,1124.540407,62443,1059.248124,8097.525661,89.98625262,140.540393,123.0,66,0.58476909,0.828353119,0.64028747,194.0448719,13.92999899,26.38319616,28.931281,0.0,-0.54876203,1.893984068,0.527987546,0.012898232,0.113570381,0.039152184,0.015602,0.015534,0.622086071,0.207960771,2.900741912,0
192.168.20.111,8.8.8.8,47728,443,2019/12/16 22:12,0.015525,171,11014.49275,105,6763.285024,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,5.35027e-05,0.007314552,0.010344333,0.015508,0.0,-2.117833187,1.414212926,0.707107099,0.0,0.0,0.015508,0.015508,0.015508,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,52398,443,2019/12/20 14:39,0.126806,2313,18240.46181,2722,21465.86124,27822.84225,166.8018053,186.4814815,105.0,66,1.46547841,0.722303222,0.894468469,0.000928545,0.030472043,0.069986296,0.07763,0.0,-0.752529484,2.296737877,0.435400143,0.000126604,0.011251838,0.014720571,0.023572,2.1e-05,-2.359995367,1.306415124,0.764361501,0
192.168.20.111,8.8.8.8,41274,443,2019/12/14 3:41,59.02547,342,5.794108882,276,4.675947519,372.4897959,19.29999471,88.28571429,105.0,105,-2.598076211,-0.866025404,0.218608354,852.1402945,29.19144214,25.30975843,0.066984,0.0,2.594196029,0.867026655,1.153367079,1.3e-09,3.6e-05,0.024964,0.024964,0.024928,0.0,1.0,0.001442077,0
192.168.20.111,8.8.8.8,51886,443,2019/12/20 9:39,0.068797,171,2485.573499,105,1526.229341,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,0.000807,0.02840775,0.031385,0.025358,0.0,0.636481253,1.104804166,0.905137789,0.0,0.0,0.025358,0.025358,0.025358,-10.0,-10.0,0.0,0
192.168.20.111,9.9.9.9,55684,443,2019/12/20 0:15,1.216497,5281,4341.153328,7734,6357.598909,135996.4087,368.7769092,188.6231884,123.0,66,0.53384461,0.332513195,1.955098481,0.201131719,0.448477111,0.519935986,0.427852,0.0,0.615977828,1.159336727,0.862562168,9.82679e-05,0.009913017,0.013664938,0.015604,1.8e-05,-0.58682309,1.376668371,0.725434521,0
192.168.20.111,8.8.8.8,46596,443,2019/12/16 10:33,0.056137,171,3046.119315,171,3046.119315,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,0.000433296,0.020815763,0.0217935,0.0155185,0.0,0.904362721,1.046970994,0.955136299,0.0,0.0,0.015513,0.015513,0.015513,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,52012,443,2019/12/20 11:04,0.025244,171,6773.886864,105,4159.404215,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,0.000141518,0.011896131,0.016823667,0.025227,0.0,-2.119176428,1.414213322,0.707106902,0.0,0.0,0.025227,0.025227,0.025227,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,46644,443,2019/12/16 11:03,0.215931,4056,18783.77815,5420,25100.61084,14094.78438,118.7214571,145.7846154,105.0,66,1.030595893,0.672031976,0.814362042,0.002943536,0.054254361,0.126163985,0.140049,0.0,-0.767773229,2.325416458,0.430030499,7.17597e-05,0.008471108,0.011065636,0.007808,1.1e-05,1.15367544,1.304981184,0.765532825,0
192.168.20.111,8.8.8.8,42450,443,2019/12/19 20:04,4.439742,498,112.1686801,353,79.50912463,466.29,21.5937491,85.1,78.0,66,0.986396568,0.884515232,0.253745583,4.069082407,2.01719667,3.0978921,4.414796,0.0,-1.958515874,1.535741232,0.651151365,3.586183171,1.893722042,1.109867,0.0248005,2.4e-05,1.718942605,0.586064362,1.706260337,0
192.168.20.111,8.8.8.8,42460,443,2019/12/14 15:47,4.051947,432,106.6154123,353,87.11861236,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,3.606842555,1.899168912,2.696177556,4.036449,0.0,-2.117144141,1.4196618,0.704393117,3.015965086,1.736653416,1.01292775,0.0154085,1.4e-05,1.723175,0.58325613,1.714488931,0
192.168.20.111,8.8.8.8,41050,443,2019/12/14 1:23,4.209617,498,118.3005485,353,83.85560967,466.29,21.5937491,85.1,78.0,66,0.986396568,0.884515232,0.253745583,3.679675141,1.918247935,2.9405318,4.19396,0.0,-1.960270375,1.532925826,0.652347285,3.257420674,1.804832589,1.05230525,0.0154275,1.8e-05,1.723502373,0.583038702,1.715122669,0
192.168.20.111,8.8.8.8,41548,443,2019/12/19 23:05,0.067481,171,2534.046621,171,2534.046621,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,0.000587229,0.0242328,0.02949575,0.025251,0.0,0.525496437,1.217182914,0.821569206,0.0,0.0,0.025245,0.025245,0.025245,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,44932,443,2019/12/15 17:17,0.177031,2579,14568.07,3721,21018.91759,5314.28,72.89910836,126.0,105.0,66,0.864208101,0.823055334,0.578564352,0.001638848,0.040482688,0.07345502,0.0653475,0.0,0.600813856,1.814479801,0.551122145,3.81111e-05,0.006173417,0.006568333,0.003862,2e-06,1.315154868,1.063646416,0.939875784,0
192.168.20.112,1.1.1.1,60318,443,2019/12/19 22:20,3.093632,6798,2197.417146,11180,3613.875212,63530.69469,252.0529601,174.5436893,85.0,54,1.06577232,0.478247465,1.444068021,0.363184396,0.60264782,2.014052583,1.976626,0.0,0.186310717,3.342005918,0.299221493,0.003879976,0.06228945,0.035161545,0.0151295,0.015126,0.964788358,0.321652309,1.771521967,0
192.168.20.111,8.8.8.8,51340,443,2019/12/20 4:03,63.142657,669,10.59505621,458,7.253416656,445.1360947,21.09824862,86.69230769,90.0,66,-0.470327045,0.980759497,0.243369327,682.2919227,26.12071826,47.61152862,63.117289,0.0,-1.780857658,1.822749594,0.54862171,2.653908914,1.629082231,0.8335014,0.025279,1.4e-05,1.488363911,0.511630036,1.954504492,0
192.168.20.111,8.8.8.8,48748,443,2019/12/17 8:40,0.136777,4929,36036.76057,5844,42726.48179,16220.6304,127.3602387,143.64,97.0,66,1.098616031,0.60960941,0.886662759,0.0006574,0.025639817,0.083868653,0.081301,0.0,0.300429596,3.271031613,0.305713952,6.91908e-05,0.008318103,0.005419773,0.000199,9e-06,1.882919494,0.650481578,1.534769696,0
192.168.20.111,8.8.8.8,41230,443,2019/12/14 3:13,0.239955,4227,17615.80296,5723,23850.30527,13073.83932,114.3408908,140.1408451,105.0,66,0.922002045,0.648419341,0.815899824,0.003485218,0.059035739,0.132740634,0.13301,0.0,-0.013688295,2.248479248,0.444745043,6.52174e-05,0.008075732,0.013655727,0.015423,1.4e-05,-0.65651242,1.689224919,0.591380566,0
192.168.20.111,9.9.9.9,56622,443,2019/12/19 23:06,0.541909,2315,4271.934956,4673,8623.219028,142492.2435,377.4814479,225.4193548,74.0,66,1.203391762,0.422323682,1.674574254,0.046040048,0.214569448,0.205968742,0.100303,0.0,1.477364226,0.959916448,1.041757334,5.55878e-05,0.007455724,0.008319111,0.012403,1e-05,-1.643256479,1.114460672,0.896216415,0
192.168.20.111,9.9.9.9,43196,443,2019/12/19 19:29,9.289598,13882,1494.359605,17233,1855.085656,52688.24589,229.5392034,159.5641026,123.0,66,0.477880493,0.407617092,1.438539118,12.87906254,3.588741081,3.947575087,3.289896,0.0,0.549785347,1.099988826,0.909100144,7.5565e-05,0.008692812,0.014923409,0.015631,9e-06,-0.244198625,1.715717439,0.582495053,0
192.168.20.111,8.8.8.8,55280,443,2019/12/19 20:50,0.025256,171,6770.668356,105,4157.427938,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,0.000141613,0.01190014,0.016829333,0.025232,0.0,-2.11829445,1.414213083,0.707107021,0.0,0.0,0.025232,0.025232,0.025232,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,54680,443,2019/12/19 23:35,0.02539,171,6734.935014,105,4135.486412,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,0.000143143,0.01196425,0.01692,0.02537,0.0,-2.118812379,1.414213233,0.707106946,0.0,0.0,0.02537,0.02537,0.02537,-10.0,-10.0,0.0,0
192.168.20.113,176.103.130.130,33292,443,2019/12/20 0:52,0.512195,2212,4318.667695,7795,15218.81315,317134.6079,563.1470571,303.2424242,90.0,66,1.135986177,0.421279702,1.857085329,0.035469361,0.188333111,0.175244818,0.096697,0.0,1.251205663,0.93050456,1.07468576,0.000101889,0.010093985,0.011895111,0.017164,3.2e-05,-1.565949049,1.175265346,0.848582682,0
192.168.20.112,1.1.1.1,51116,443,2019/12/19 21:56,0.495323,2010,4057.95814,4365,8812.431484,262757.0038,512.598287,227.6785714,70.0,54,0.922819538,0.338820039,2.251412084,0.03391865,0.184170167,0.175027464,0.0944115,0.0,1.313176272,0.950357311,1.052235815,0.000227229,0.015074117,0.014548875,0.0149935,5.5e-05,-0.088487771,0.961507408,1.036101886,0
192.168.20.191,9.9.9.9,60105,443,2020/1/12 9:18,4.94503,12536,2535.070566,12078,2442.452321,36794.88,191.8199156,160.875817,114.0,60,0.733122265,0.525888132,1.192347732,2.425535269,1.557413005,2.179030987,1.664012,0.851511,0.992066302,0.852387891,0.714727333,0.002878661,0.053653157,0.0290074,0.015441,2.1e-05,0.758561138,0.540255253,1.849636893,0
8.8.8.8,192.168.20.111,443,42798,2019/12/14 19:17,4.101071,353,86.07507649,432,105.3383372,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,3.695227744,1.922297517,2.728889111,4.085489,0.0,-2.11715389,1.419597688,0.704424929,2.36e-09,4.85615e-05,5.33333e-05,2e-05,1.8e-05,2.05924318,0.727599257,0.910528693,0
192.168.20.112,1.1.1.1,53370,443,2019/12/19 23:12,14.903087,18344,1230.885923,25731,1726.555042,10770.07366,103.7789654,129.6323529,85.0,54,1.290213853,0.728783069,0.800563772,20.80627533,4.561389627,7.396287862,8.557706,0.0,-0.7638581,1.621498812,0.616713372,8.08673e-05,0.008992627,0.012243787,0.015169,7e-06,-0.975870458,1.360757702,0.734464542,0
192.168.20.111,8.8.8.8,44848,443,2019/12/11 15:01,0.291774,4266,14620.90522,5618,19254.62858,13373.46241,115.6436873,139.2112676,105.0,66,0.887500262,0.633076213,0.830706374,0.006699504,0.081850497,0.165621225,0.167701,0.0,-0.076228297,2.02346024,0.49420294,8.36521e-05,0.00914615,0.012638143,0.014812,1.2e-05,-0.713040059,1.380487165,0.723694156,0
192.168.20.111,8.8.8.8,43722,443,2019/12/15 4:44,0.22282,3812,17107.97954,5367,24086.70676,14277.27185,119.4875385,148.0483871,105.0,66,1.080825356,0.686668988,0.807084365,0.002526266,0.05026197,0.117106581,0.1191725,0.0,-0.123309096,2.329924213,0.42919851,0.000141248,0.011884765,0.0104144,0.0019745,1.2e-05,2.130433313,0.875271804,1.141185795,0
192.168.20.111,8.8.8.8,43256,443,2019/12/14 23:53,59.016057,342,5.795033037,276,4.676693328,372.4897959,19.29999471,88.28571429,105.0,105,-2.598076211,-0.866025404,0.218608354,852.1671357,29.19190189,25.302923,0.05683,0.0,2.594496217,0.866778845,1.153696823,2.07e-09,4.55e-05,0.0156205,0.0156205,0.015575,0.0,1.0,0.002912839,0
192.168.20.111,8.8.8.8,47826,443,2019/12/16 23:07,0.213126,4122,19340.67172,5369,25191.67065,13872.81515,117.7829153,146.0153846,105.0,66,1.044685925,0.679346273,0.806647297,0.002426041,0.049254859,0.108091369,0.083562,0.0,1.494027383,2.194532114,0.455677998,0.000148741,0.012195952,0.014693417,0.02288,2e-05,-2.013762372,1.203138238,0.83002835,0
1.1.1.1,192.168.20.112,443,49418,2019/12/20 13:53,177.001452,279,1.576258256,534,3.016924404,319.41,17.87204521,81.3,93.0,93,-1.963961012,-0.654653671,0.219828354,3341.600004,57.80657405,70.8097223,59.0156895,0.0,0.612077415,1.224942378,0.816364931,0.0,0.0,3.3e-05,3.3e-05,3.3e-05,-10.0,-10.0,0.0,0
1.1.1.1,192.168.20.112,443,49342,2019/12/20 5:42,3.4e-05,93,2735294.118,54,1588235.294,380.25,19.5,73.5,73.5,54,0.0,1.0,0.265306122,2.89e-10,1.7e-05,1.7e-05,1.7e-05,0.0,0.0,1.0,1.0,0.0,0.0,3.4e-05,3.4e-05,3.4e-05,-10.0,-10.0,0.0,0
192.168.20.113,176.103.130.130,45040,443,2019/12/19 22:49,1.393834,12861,9227.067212,18708,13421.97134,17917.53338,133.8563909,167.031746,123.0,66,0.986842968,0.754777156,0.801382935,0.168936717,0.41101912,0.502025148,0.469259,0.0,0.239157839,1.221415559,0.818722172,8.65279e-05,0.009302038,0.009405528,0.006721,6e-06,0.86578694,1.010480435,0.988996959,0
192.168.20.113,176.103.130.130,57132,443,2019/12/20 0:35,0.514367,2146,4172.118351,7729,15026.23613,581103.8606,762.3016861,318.5483871,90.0,66,0.899440699,0.331297165,2.393048331,0.037104033,0.192624072,0.184356419,0.096979,0.0,1.360848907,0.957078818,1.044846026,9.79455e-05,0.009896742,0.01298575,0.0189565,6.5e-05,-1.809913878,1.305555959,0.762123221,0
192.168.20.113,176.103.130.130,60454,443,2019/12/20 0:49,26.01282,91721,3525.992184,137590,5289.315038,15623.21984,124.9928791,159.5762004,123.0,66,0.87787882,0.748652252,0.783280206,51.72020719,7.191676244,10.7619773,9.987026,0.0,0.323270099,1.49644908,0.668248598,0.002038723,0.045152216,0.013004525,0.003827,1.3e-05,0.609772387,0.287727293,3.47203888,0
192.168.20.111,8.8.8.8,41206,443,2019/12/14 3:01,59.025405,342,5.794115263,276,4.675952668,372.4897959,19.29999471,88.28571429,105.0,105,-2.598076211,-0.866025404,0.218608354,852.1410277,29.1914547,25.30967014,0.066441,0.0,2.594241644,0.867023257,1.153371598,4.9e-11,7e-06,0.025033,0.025033,0.025026,0.0,1.0,0.000279631,0
192.168.20.113,176.103.130.130,39436,443,2019/12/19 19:31,1.521971,1053,691.866008,6121,4021.758627,658106.2449,811.2374775,512.4285714,66.0,66,1.650916965,0.550305655,1.583123039,0.368600391,0.607124691,0.3524995,0.0458125,0.0,1.515439931,0.580604784,1.722341992,0.000113048,0.010632391,0.013301,0.021561,3.1e-05,-2.330613969,1.248072937,0.799367825,0
192.168.20.111,8.8.8.8,51446,443,2019/12/20 5:02,0.065579,171,2607.542049,171,2607.542049,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,0.000551513,0.023484311,0.02905625,0.025323,0.0,0.476903504,1.23726221,0.808236113,0.0,0.0,0.025315,0.025315,0.025315,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,44422,443,2019/12/15 12:00,0.094742,2412,25458.61392,2767,29205.63214,33596.60587,183.2937693,184.9642857,87.5,66,1.595214383,0.649036168,0.990968438,0.000455605,0.021344916,0.062199107,0.070289,0.0,-1.13702386,2.914001052,0.343170775,8.59427e-05,0.009270527,0.0089797,0.006768,1.8e-05,0.715719798,0.966687182,1.032387206,0
192.168.20.111,8.8.8.8,44530,443,2019/12/15 13:04,177.001307,618,3.491499642,381,2.152526478,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.527501,58.74970214,64.37813536,59.017961,0.0,0.273712419,1.095803605,0.912572286,7.87e-07,0.000887309,0.016262333,0.0157,0.015572,1.901253887,0.778007666,0.05456223,0
192.168.20.191,9.9.9.9,61205,443,2020/1/12 3:09,129.425251,85587,661.2851769,67574,522.1083172,6129.589027,78.29169194,138.1073039,114.0,60,0.923749504,0.997644858,0.566890307,792.6684873,28.15436889,44.2853994,38.826793,46.596525,0.581643981,-0.082087637,0.635748334,0.001390055,0.037283439,0.024355467,0.0156105,0.015454,0.703660971,0.238751231,1.530803704,0
192.168.20.111,8.8.8.8,60522,443,2019/12/19 17:12,59.026088,342,5.794048218,210,3.557748906,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,870.2714813,29.50036409,29.51726733,29.5130515,0.0,0.000428724,1.000572984,0.999427344,1.32e-10,1.15e-05,0.0253385,0.0253385,0.025327,0.0,1.0,0.000453855,0
192.168.20.111,8.8.8.8,37502,443,2019/12/13 18:03,0.057761,171,2960.475061,171,2960.475061,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,0.000462358,0.021502516,0.02214875,0.015417,0.0,0.939204057,1.030053891,0.970822991,0.0,0.0,0.015404,0.015404,0.015404,-10.0,-10.0,0.0,0
192.168.20.111,8.8.8.8,51664,443,2019/12/20 7:15,0.395237,4247,10745.45146,5691,14398.95556,12966.44367,113.8702932,138.0277778,105.0,66,0.870142076,0.632542305,0.824980993,0.010227713,0.101132155,0.206614931,0.193466,0.0,0.390051922,2.043019152,0.489471672,0.00012746,0.011289819,0.015247615,0.020675,5e-06,-1.442197964,1.35012045,0.740431774,0
192.168.20.111,8.8.8.8,46100,443,2019/12/9 23:25,0.025163,261,10372.37213,126,5007.352065,296.64,17.22324011,77.4,66.0,66,1.985689091,0.661896364,0.222522482,0.00010045,0.010022493,0.005119,0.00014,0.0,1.490347811,0.510751185,1.957900501,0.000154642,0.0124355,0.0124515,0.0124515,1.6e-05,0.0,1.0,0.998715014,0
192.168.20.111,8.8.8.8,42244,443,2019/12/14 13:36,0.015629,171,10941.19905,105,6718.28012,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,5.42153e-05,0.007363107,0.010413,0.01561,0.0,-2.117448518,1.414212778,0.707107174,0.0,0.0,0.01561,0.01561,0.01561,-10.0,-10.0,0.0,0
192.168.20.113,176.103.130.130,56218,443,2019/12/19 22:00,0.122701,2305,18785.50297,1651,13455.47306,21466.36095,146.5140299,152.1538462,93.5,66,1.200987637,0.588024548,0.962933462,0.00113194,0.033644316,0.066559269,0.067741,0.0,-0.105372695,1.978321343,0.505479053,0.000107235,0.010355456,0.012369429,0.020387,1.4e-05,-2.322709361,1.19313227,0.837181427,0
192.168.20.111,8.8.8.8,47042,443,2019/12/16 15:13,4.209532,498,118.3029372,353,83.8573029,466.29,21.5937491,85.1,78.0,66,0.986396568,0.884515232,0.253745583,3.67964069,1.918238955,2.9405125,4.1939785,0.0,-1.960338669,1.53292294,0.652348513,3.257498788,1.804854229,1.05230975,0.015417,1.5e-05,1.723506641,0.583035867,1.715135899,0
192.168.20.111,9.9.9.9,37314,443,2019/12/20 9:28,30.139593,3833,127.1749091,6309,209.3259853,97541.78452,312.3168015,215.787234,123.0,66,0.891279946,0.479600307,1.447336785,100.6569614,10.0327943,3.899931489,0.063438,0.0,1.147185931,0.388718374,2.57255655,80.97571667,8.998650825,3.0099896,0.015558,4.8e-05,0.998293519,0.334488098,2.989595321,0
192.168.20.111,8.8.8.8,48198,443,2019/12/17 2:59,177.001391,618,3.491497985,381,2.152525457,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.350939,58.74819946,64.38393,59.025438,0.0,0.27363351,1.095930268,0.912466814,6.74e-10,2.59529e-05,0.025030667,0.025017,0.025008,1.579781943,0.873375383,0.001036846,0
